plutocracia	1	0.01481262035254
pobre	1	0.01481262035254
pode	7	0.10368834246778
podem	3	0.044437861057621
podendo	1	0.01481262035254
poderia	2	0.029625240705081
poderiam	1	0.01481262035254
poderosos	1	0.01481262035254
podia	2	0.029625240705081
poeira	1	0.01481262035254
poeta	1	0.01481262035254
pois	2	0.029625240705081
polémico	1	0.01481262035254
polêmico	1	0.01481262035254
polícia	1	0.01481262035254
política	1	0.01481262035254
políticas	2	0.029625240705081
político	1	0.01481262035254
ponto	1	0.01481262035254
pontos	3	0.044437861057621
pop	1	0.01481262035254
popular	1	0.01481262035254
por	45	0.66656791586432
porque	18	0.26662716634573
porquê	1	0.01481262035254
portuguesa	2	0.029625240705081
porém	1	0.01481262035254
positivismo	1	0.01481262035254
positivo	2	0.029625240705081
posições	1	0.01481262035254
posse	1	0.01481262035254
possibilidade	1	0.01481262035254
possivelmente	1	0.01481262035254
possível	1	0.01481262035254
posto	1	0.01481262035254
potencial	1	0.01481262035254
pouco	6	0.088875722115242
poucos	1	0.01481262035254
povo	3	0.044437861057621
pra	4	0.059250481410161
praia	1	0.01481262035254
praticar	1	0.01481262035254
prazer	1	0.01481262035254
praça	2	0.029625240705081
preceitual	1	0.01481262035254
preciosa	1	0.01481262035254
precisa	1	0.01481262035254
preciso	2	0.029625240705081
predicativo	2	0.029625240705081
predileto	1	0.01481262035254
preferia	1	0.01481262035254
preferiria	1	0.01481262035254
prefiro	1	0.01481262035254
preguiça	1	0.01481262035254
prejuízos	1	0.01481262035254
premiar	1	0.01481262035254
prender	1	0.01481262035254
preocupação	1	0.01481262035254
presente	1	0.01481262035254
presidente	5	0.074063101762702
presidi	1	0.01481262035254
prestigiado	1	0.01481262035254
pretensões	1	0.01481262035254
prevalece	1	0.01481262035254
previsão	1	0.01481262035254
primeira	5	0.074063101762702
primeiro	2	0.029625240705081
primeiroministro	1	0.01481262035254
primeiros	2	0.029625240705081
primo	1	0.01481262035254
prisão	1	0.01481262035254
privados	1	0.01481262035254
privatizada	1	0.01481262035254
privatizações	1	0.01481262035254
problemas	1	0.01481262035254
procedimento	1	0.01481262035254
processual	1	0.01481262035254
procurar	2	0.029625240705081
produto	1	0.01481262035254
produção	2	0.029625240705081
professora	1	0.01481262035254
professores	1	0.01481262035254
profissional	1	0.01481262035254
profunda	1	0.01481262035254
programa	1	0.01481262035254
projecto	2	0.029625240705081
projeto	2	0.029625240705081
pronunciamento	1	0.01481262035254
propensão	1	0.01481262035254
proporcionada	1	0.01481262035254
propriamente	1	0.01481262035254
proprietário	2	0.029625240705081
propósito	1	0.01481262035254
propõe	1	0.01481262035254
prosa	1	0.01481262035254
protocolada	1	0.01481262035254
prova	1	0.01481262035254
provavelmente	2	0.029625240705081
provoca	1	0.01481262035254
provocado	1	0.01481262035254
provável	2	0.029625240705081
província	1	0.01481262035254
prática	1	0.01481262035254
prédio	1	0.01481262035254
próprio	1	0.01481262035254
próximo	1	0.01481262035254
próximos	3	0.044437861057621
psicoses	1	0.01481262035254
psicólogo	1	0.01481262035254
publicada	1	0.01481262035254
publicado	2	0.029625240705081
publicitário	1	0.01481262035254
publicou	1	0.01481262035254
pugilista	1	0.01481262035254
pular	1	0.01481262035254
pura	1	0.01481262035254
pusesses	1	0.01481262035254
puxa	1	0.01481262035254
puxado	1	0.01481262035254
página	1	0.01481262035254
páginas	1	0.01481262035254
pão	1	0.01481262035254
pãodeló	1	0.01481262035254
pé	2	0.029625240705081
pérola	1	0.01481262035254
pés	2	0.029625240705081
pó	1	0.01481262035254
póstraumático	1	0.01481262035254
pôde	1	0.01481262035254
pôr	1	0.01481262035254
pública	1	0.01481262035254
público	1	0.01481262035254
públicos	2	0.029625240705081
quais	2	0.029625240705081
qual	2	0.029625240705081
qualidade	1	0.01481262035254
qualquer	7	0.10368834246778
quando	4	0.059250481410161
quanto	6	0.088875722115242
quantos	1	0.01481262035254
quarta	1	0.01481262035254
quarteto	1	0.01481262035254
quarto	1	0.01481262035254
quase	5	0.074063101762702
quatro	6	0.088875722115242
que	313	4.6363501703451
queiram	1	0.01481262035254
quem	8	0.11850096282032
quer	6	0.088875722115242
querer	2	0.029625240705081
querido	1	0.01481262035254
quero	3	0.044437861057621
questão	3	0.044437861057621
quintal	1	0.01481262035254
quiser	2	0.029625240705081
quiserem	1	0.01481262035254
quê	1	0.01481262035254
rabelaisiano	1	0.01481262035254
racismo	1	0.01481262035254
rapariga	1	0.01481262035254
rapaz	2	0.029625240705081
rasgar	1	0.01481262035254
ratificandose	1	0.01481262035254
razão	2	0.029625240705081
razões	2	0.029625240705081
real	1	0.01481262035254
realista	1	0.01481262035254
reação	1	0.01481262035254
rebaixados	1	0.01481262035254
rebater	1	0.01481262035254
rebentando	1	0.01481262035254
recebe	1	0.01481262035254
recebem	1	0.01481262035254
recebimento	1	0.01481262035254
receitas	1	0.01481262035254
recentemente	1	0.01481262035254
recibo	3	0.044437861057621
recomendação	1	0.01481262035254
reconhecer	1	0.01481262035254
reconhecerá	1	0.01481262035254
recorrete	1	0.01481262035254
recurso	1	0.01481262035254
recusam	1	0.01481262035254
redação	2	0.029625240705081
rede	1	0.01481262035254
redirecionamento	1	0.01481262035254
reduzirão	1	0.01481262035254
reeleito	1	0.01481262035254
reeleição	1	0.01481262035254
referido	1	0.01481262035254
reformular	2	0.029625240705081
reforço	2	0.029625240705081
regresso	1	0.01481262035254
regulamenta	1	0.01481262035254
rei	1	0.01481262035254
reinariam	1	0.01481262035254
rejeição	1	0.01481262035254
relação	3	0.044437861057621
relegado	1	0.01481262035254
remédio	1	0.01481262035254
renascidas	1	0.01481262035254
renovação	1	0.01481262035254
reparação	1	0.01481262035254
reparei	1	0.01481262035254
repartição	1	0.01481262035254
repercutir	1	0.01481262035254
repeteco	1	0.01481262035254
representativa	1	0.01481262035254
repugna	1	0.01481262035254
requalificar	1	0.01481262035254
requerimento	1	0.01481262035254
requerimentos	1	0.01481262035254
residência	1	0.01481262035254
resolver	1	0.01481262035254
resolverem	1	0.01481262035254
respeita	1	0.01481262035254
respeitantes	1	0.01481262035254
respeito	1	0.01481262035254
respeitável	1	0.01481262035254
respondeu	2	0.029625240705081
responsabilidade	1	0.01481262035254
responsável	1	0.01481262035254
restantes	1	0.01481262035254
restaurante	1	0.01481262035254
retirar	1	0.01481262035254
retorno	1	0.01481262035254
retrucou	1	0.01481262035254
reunirse	1	0.01481262035254
revelar	1	0.01481262035254
revelasse	1	0.01481262035254
revi	1	0.01481262035254
revistas	1	0.01481262035254
revitalização	1	0.01481262035254
rico	1	0.01481262035254
rigor	1	0.01481262035254
rigores	1	0.01481262035254
rindo	1	0.01481262035254
rio	1	0.01481262035254
risada	1	0.01481262035254
rock	1	0.01481262035254
romântico	1	0.01481262035254
rosca	1	0.01481262035254
roteiro	1	0.01481262035254
roubar	1	0.01481262035254
roupas	1	0.01481262035254
rua	2	0.029625240705081
ruas	1	0.01481262035254
rubrica	1	0.01481262035254
rádios	1	0.01481262035254
résdochão	1	0.01481262035254
rótulo	4	0.059250481410161
s	1	0.01481262035254
sabe	3	0.044437861057621
sabem	1	0.01481262035254
sabia	1	0.01481262035254
saem	1	0.01481262035254
sai	1	0.01481262035254
saiba	1	0.01481262035254
saiu	2	0.029625240705081
sala	2	0.029625240705081
salva	1	0.01481262035254
salário	1	0.01481262035254
samba	1	0.01481262035254
sambódromo	1	0.01481262035254
santa	1	0.01481262035254
santo	1	0.01481262035254
santos	1	0.01481262035254
sanções	1	0.01481262035254
sardinheiras	1	0.01481262035254
saturados	1	0.01481262035254
saudação	1	0.01481262035254
saúde	1	0.01481262035254
se	52	0.7702562583321
secreto	1	0.01481262035254
secretário	2	0.029625240705081
secretáriogeral	1	0.01481262035254
sede	1	0.01481262035254
seguidos	1	0.01481262035254
seguimento	1	0.01481262035254
seguindo	2	0.029625240705081
seguinte	1	0.01481262035254
segunda	3	0.044437861057621
segurança	2	0.029625240705081
sei	4	0.059250481410161
seio	1	0.01481262035254
seis	1	0.01481262035254
seja	4	0.059250481410161
selo	3	0.044437861057621
sem	7	0.10368834246778
semana	1	0.01481262035254
semanas	2	0.029625240705081
semelhante	1	0.01481262035254
sempre	3	0.044437861057621
sendo	3	0.044437861057621
senhor	1	0.01481262035254
senhora	5	0.074063101762702
sensibilizar	1	0.01481262035254
sensual	1	0.01481262035254
senti	1	0.01481262035254
sentido	3	0.044437861057621
sentindo	1	0.01481262035254
sentiram	1	0.01481262035254
senão	1	0.01481262035254
separadas	1	0.01481262035254
sequência	1	0.01481262035254
ser	24	0.35550288846097
seria	2	0.029625240705081
serventuário	1	0.01481262035254
serviços	1	0.01481262035254
será	8	0.11850096282032
seu	10	0.1481262035254
seus	4	0.059250481410161
sexto	2	0.029625240705081
si	5	0.074063101762702
sido	1	0.01481262035254
significa	1	0.01481262035254
silva	1	0.01481262035254
sim	2	0.029625240705081
simbólica	1	0.01481262035254
simples	1	0.01481262035254
simplesmente	2	0.029625240705081
singelo	1	0.01481262035254
singles	1	0.01481262035254
sinto	2	0.029625240705081
sintáticas	1	0.01481262035254
situacionistas	1	0.01481262035254
situação	1	0.01481262035254
situaçõeslimite	1	0.01481262035254
skinheads	1	0.01481262035254
soberana	1	0.01481262035254
sobre	12	0.17775144423048
sociais	1	0.01481262035254
sociedade	1	0.01481262035254
sofria	1	0.01481262035254
software	1	0.01481262035254
solitário	1	0.01481262035254
soltinhos	1	0.01481262035254
soluções	1	0.01481262035254
som	1	0.01481262035254
somos	1	0.01481262035254
son	1	0.01481262035254
sonhava	2	0.029625240705081
sonho	1	0.01481262035254
sonhos	1	0.01481262035254
sorriso	1	0.01481262035254
sorrisos	1	0.01481262035254
sou	2	0.029625240705081
souberam	1	0.01481262035254
sozinho	1	0.01481262035254
staff	1	0.01481262035254
status	1	0.01481262035254
sua	13	0.19256406458302
suas	9	0.13331358317286
subir	4	0.059250481410161
sucede	1	0.01481262035254
sucesso	1	0.01481262035254
suficiente	1	0.01481262035254
sujeito	2	0.029625240705081
surgicel	1	0.01481262035254
suscitar	1	0.01481262035254
sábado	1	0.01481262035254
sábios	1	0.01481262035254
são	9	0.13331358317286
sério	1	0.01481262035254
só	10	0.1481262035254
tabuleta	1	0.01481262035254
tacadas	1	0.01481262035254
tal	4	0.059250481410161
talvez	2	0.029625240705081
também	15	0.22218930528811
tanto	4	0.059250481410161
tantos	1	0.01481262035254
tantãs	1	0.01481262035254
tardará	1	0.01481262035254
tarde	1	0.01481262035254
taxa	1	0.01481262035254
te	7	0.10368834246778
telefonema	1	0.01481262035254
telespectadores	2	0.029625240705081
tem	14	0.20737668493557
tema	1	0.01481262035254
temas	1	0.01481262035254
tempestade	1	0.01481262035254
templo	2	0.029625240705081
tempo	8	0.11850096282032
temporariamente	1	0.01481262035254
tempos	1	0.01481262035254
temática	1	0.01481262035254
tendo	3	0.044437861057621
tenhas	1	0.01481262035254
tenho	2	0.029625240705081
tenistas	1	0.01481262035254
tens	1	0.01481262035254
tenta	1	0.01481262035254
tentar	2	0.029625240705081
teor	1	0.01481262035254
ter	8	0.11850096282032
terceira	1	0.01481262035254
terem	1	0.01481262035254
teremos	1	0.01481262035254
teres	1	0.01481262035254
teria	2	0.029625240705081
terlo	1	0.01481262035254
termina	1	0.01481262035254
terminal	1	0.01481262035254
termine	1	0.01481262035254
termos	2	0.029625240705081
ternos	1	0.01481262035254
terra	1	0.01481262035254
terrestre	1	0.01481262035254
território	1	0.01481262035254
terá	3	0.044437861057621
terçafeira	1	0.01481262035254
testamento	1	0.01481262035254
teu	2	0.029625240705081
teve	3	0.044437861057621
tido	1	0.01481262035254
tigres	1	0.01481262035254
time	1	0.01481262035254
times	1	0.01481262035254
tinha	3	0.044437861057621
tinham	2	0.029625240705081
tinhas	1	0.01481262035254
tio	1	0.01481262035254
tipicamente	1	0.01481262035254
tira	1	0.01481262035254
tive	1	0.01481262035254
tiver	1	0.01481262035254
tivesse	7	0.10368834246778
to	1	0.01481262035254
tocante	1	0.01481262035254
toda	4	0.059250481410161
todas	3	0.044437861057621
todo	5	0.074063101762702
todos	7	0.10368834246778
tom	1	0.01481262035254
tomando	1	0.01481262035254
tomar	2	0.029625240705081
tomates	1	0.01481262035254
tomou	1	0.01481262035254
tontas	2	0.029625240705081
torno	1	0.01481262035254
tornou	2	0.029625240705081
torço	1	0.01481262035254
total	1	0.01481262035254
trabalha	1	0.01481262035254
trabalho	3	0.044437861057621
trabalhos	1	0.01481262035254
tradicional	3	0.044437861057621
tradicionalmente	1	0.01481262035254
transformou	1	0.01481262035254
transmitido	1	0.01481262035254
transportas	1	0.01481262035254
transposição	1	0.01481262035254
trata	1	0.01481262035254
treinador	1	0.01481262035254
trepanação	1	0.01481262035254
tribunal	1	0.01481262035254
trio	1	0.01481262035254
tristeza	1	0.01481262035254
triunfante	1	0.01481262035254
triunfo	1	0.01481262035254
trocando	1	0.01481262035254
troco	1	0.01481262035254
trote	1	0.01481262035254
trás	1	0.01481262035254
trânsito	1	0.01481262035254
trégua	1	0.01481262035254
três	6	0.088875722115242
trêsoitão	1	0.01481262035254
tu	3	0.044437861057621
tua	1	0.01481262035254
tuas	1	0.01481262035254
tudo	7	0.10368834246778
turma	1	0.01481262035254
tutores	1	0.01481262035254
táxi	1	0.01481262035254
tão	10	0.1481262035254
técnicos	1	0.01481262035254
têm	4	0.059250481410161
tênis	1	0.01481262035254
título	2	0.029625240705081
ultrapassálo	1	0.01481262035254
um	77	1.1405717671456
uma	43	0.63694267515924
umas	4	0.059250481410161
universitário	2	0.029625240705081
uns	4	0.059250481410161
urbana	1	0.01481262035254
usa	2	0.029625240705081
usam	1	0.01481262035254
uso	1	0.01481262035254
utilizado	1	0.01481262035254
utilização	1	0.01481262035254
vacinados	1	0.01481262035254
vacinas	1	0.01481262035254
vaga	1	0.01481262035254
vagas	1	0.01481262035254
vago	1	0.01481262035254
vagão	1	0.01481262035254
vai	25	0.37031550881351
vaie	1	0.01481262035254
vale	1	0.01481262035254
validação	1	0.01481262035254
valiosa	2	0.029625240705081
valores	1	0.01481262035254
vamos	2	0.029625240705081
variedade	2	0.029625240705081
variável	1	0.01481262035254
vasos	1	0.01481262035254
veio	2	0.029625240705081
vejo	1	0.01481262035254
velhas	1	0.01481262035254
velho	2	0.029625240705081
vem	4	0.059250481410161
vencedor	1	0.01481262035254
venda	1	0.01481262035254
vendas	2	0.029625240705081
vender	1	0.01481262035254
vendesse	1	0.01481262035254
venezianos	1	0.01481262035254
ver	3	0.044437861057621
verbal	1	0.01481262035254
verbo	1	0.01481262035254
verdade	6	0.088875722115242
verdadeira	1	0.01481262035254
verificar	1	0.01481262035254
vermelho	1	0.01481262035254
verso	1	0.01481262035254
veto	2	0.029625240705081
vez	8	0.11850096282032
vezes	4	0.059250481410161
vi	1	0.01481262035254
via	3	0.044437861057621
viagens	1	0.01481262035254
vida	4	0.059250481410161
vieilles	1	0.01481262035254
vigor	1	0.01481262035254
vigorosa	1	0.01481262035254
vila	1	0.01481262035254
vindo	2	0.029625240705081
vinténs	2	0.029625240705081
violento	1	0.01481262035254
vir	1	0.01481262035254
virada	1	0.01481262035254
viram	2	0.029625240705081
virar	1	0.01481262035254
vire	1	0.01481262035254
virálo	1	0.01481262035254
visionamento	1	0.01481262035254
visse	1	0.01481262035254
visto	2	0.029625240705081
visão	2	0.029625240705081
visível	1	0.01481262035254
visões	1	0.01481262035254
viva	1	0.01481262035254
vivem	1	0.01481262035254
viver	1	0.01481262035254
viviam	1	0.01481262035254
vivias	1	0.01481262035254
vivo	2	0.029625240705081
vizinhas	1	0.01481262035254
você	18	0.26662716634573
vocês	4	0.059250481410161
volta	2	0.029625240705081
voltam	2	0.029625240705081
voltar	1	0.01481262035254
voltas	1	0.01481262035254
vosso	1	0.01481262035254
vossos	1	0.01481262035254
votaram	1	0.01481262035254
voto	2	0.029625240705081
votou	1	0.01481262035254
vou	2	0.029625240705081
várias	1	0.01481262035254
vários	1	0.01481262035254
vão	7	0.10368834246778
véu	1	0.01481262035254
vírgula	1	0.01481262035254
vítima	1	0.01481262035254
vítimas	2	0.029625240705081
xeretando	1	0.01481262035254
zero	1	0.01481262035254
º	2	0.029625240705081
À	1	0.01481262035254
África	2	0.029625240705081
Ágata	1	0.01481262035254
Álvaro	2	0.029625240705081
É	9	0.13331358317286
à	24	0.35550288846097
àquele	1	0.01481262035254
às	6	0.088875722115242
álbuns	2	0.029625240705081
área	1	0.01481262035254
âmago	1	0.01481262035254
é	56	0.82950673974226
época	1	0.01481262035254
ênfase	1	0.01481262035254
íntimo	1	0.01481262035254
ó	1	0.01481262035254
óculos	1	0.01481262035254
ôrra	1	0.01481262035254
última	2	0.029625240705081
último	1	0.01481262035254
único	1	0.01481262035254
